0,0,0,0,0,0
-0.08618903160095215,0.020915556699037552,-0.0010880529880523682,-0.012877333811498434,0.23777128947170367,0.05381317469041375
-0.1750103235244751,-0.07781682536005974,0.00746271014213562,0.21131878035430066,0.484490792855798,0.05567434776500743
-0.1750757396221161,-0.05861677974462509,0.021035611629486084,0.16545639469716558,0.4778064175390915,0.04596135215074305
-0.020689591765403748,0.012589789927005768,-0.0031675994396209717,0.006051238918215897,0.2020786783368762,0.004972966464206376
-0.017856672406196594,-0.14411555416882038,-0.005706042051315308,0.22807447054541619,0.17417224905471196,-0.010122912767520397
-0.2536255121231079,-0.12879559583961964,0.028269916772842407,0.11313023018915487,0.5165261521639763,-0.0480368387729346
-0.12521622329950333,-0.11551800556480885,-0.0011672675609588623,0.12461294786904689,0.29002432548726764,-0.023010950978761886
-0.1791297271847725,-0.11578786559402943,0.015454322099685669,0.09562591018964729,0.4297192491864603,-0.006826564166344574
-0.41032838076353073,-0.17415006645023823,0.05250316858291626,0.23348880526286092,0.7054735836520001,0.017452944316960567
-0.04409601539373398,0.2978132199496031,-0.027787595987319946,0.16959976670963575,-0.044301891315471575,0.12992840579654133
-0.25275957584381104,0.4911315571516752,0.01985260844230652,-0.15048506723057736,0.2748432549475508,0.16436229071945152
-0.4093814045190811,0.3297025989741087,0.021377921104431152,0.13229865225385934,0.6507015053306664,0.19922977309198905
-0.031166665256023407,0.5952026974409819,-0.01083877682685852,-0.20084306907916993,0.030964864617448296,0.05850224535353168
-0.3574520982801914,0.4500188361853361,0.010499656200408936,0.051533512065712724,0.638933697915677,0.10474926990850318
-0.06038374826312065,0.45783273689448833,-0.035384297370910645,0.18430092690533714,0.06293091091604097,0.07401135374864226
-0.14294907078146935,0.6675262879580259,-0.022957712411880493,-0.19820174475610433,0.2021915194406667,0.09807468740569664
-0.052612971514463425,0.5507242511957884,-0.020496666431427002,-0.1164257862410445,0.010560596983968606,-0.01965929281682931
-0.2957363547757268,0.45488945953547955,0.0027208924293518066,0.1090965743128332,0.4587956433026479,0.03337372540423347
-0.2420378988608718,0.5349148344248533,-0.008729755878448486,-0.07661653074339071,0.3566108664489289,0.015573143581111873
